Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2beeb59df5374768a089841fa8af71dfa8a804505db20ee62b8d343f4cbd120e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.733996,53.802311,On or near HUSTLER STREET,E01010832,Bradford 035E,Unable to prosecute suspect
2cf3364e16662f7542ddc1f88b829485e76f2bfead2313fab41cda297c429829,2020-12,West Yorkshire Police,West Yorkshire Police,-1.733996,53.802311,On or near HUSTLER STREET,E01010832,Bradford 035E,Unable to prosecute suspect
dcdbcac22159857f9c4561e88bc57c99e3a73f92055aaf07c637b17f384a62a6,2020-12,West Yorkshire Police,West Yorkshire Police,-1.771616,53.665923,On or near WOODHOUSE HALL ROAD,E01011041,Kirklees 029B,Unable to prosecute suspect
aa98398f83c167542c243d717ba8eb30795b52f81bfe1bd2f075d4ca74c61c16,2020-12,West Yorkshire Police,West Yorkshire Police,-1.760684,53.642856,On or near BEAUMONT AVENUE,E01011007,Kirklees 042A,Unable to prosecute suspect
29626f1cef1f3137a7df57b0aea3c78642d0df1783ecea97f5a974bf0a1218e5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.500475,53.827856,On or near LADY WOOD ROAD,E01011643,Leeds 037A,Investigation complete
d6ef788b38c061ab2ba4d0ad29689497738d8e22f285c0a151a4c8a66f41733e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.749083,53.678371,On or near DOLFIN PLACE,E01011100,Kirklees 022B,Unable to prosecute suspect
735c9076164d059e3755737d869b04775bcc2eb4f5befc146d1c599ac3e48f2a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.535700,53.799623,On or near LADY BECK CLOSE,E01033010,Leeds 111B,Unable to prosecute suspect
62c0726b51d44f20056e3f68f5ce6c5a057abef6a8d459f2589678472c7158dc,2020-12,West Yorkshire Police,West Yorkshire Police,-1.735564,53.796904,On or near Petrol Station,E01010607,Bradford 039B,Unable to prosecute suspect
96be905e4a88f622eec12dfae2c9c8b5e11742a9306f8360bc8becb550a05f1e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.547693,53.743232,On or near MIDDLETON PARK AVENUE,E01011497,Leeds 101E,Action to be taken by another organisation
3bff163655b18c7dfdc4893b4b38b8ed6a80c66e0eb70fa8b05f7fbf80145488,2020-12,West Yorkshire Police,West Yorkshire Police,-1.640782,53.630017,On or near BARNSLEY ROAD,E01011193,Kirklees 046C,Unable to prosecute suspect
bb22a9d5ae3d4d4b931f4ef9826a6255d3c9a8b2b3a8f44a0a7e995b64ad9a0d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.640782,53.630017,On or near BARNSLEY ROAD,E01011193,Kirklees 046C,Unable to prosecute suspect
982ff2f1ca464cf4b9cf2a14d995a3d598b4482db54f6c0be9df409cde609f91,2020-12,West Yorkshire Police,West Yorkshire Police,-1.799441,53.836476,On or near TOWER ROAD,E01010786,Bradford 018E,Unable to prosecute suspect
edee3d42cc0e445bbade1a6cb7a05651c0d4b085905a638b93ede1024bdcd4c5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.489766,53.691273,On or near TUKE GROVE,E01011884,Wakefield 017A,Formal action is not in the public interest
9cf0997f84fd5b4473b843eced0fed02b6009d745f98814c2f8d016a4196c084,2020-12,West Yorkshire Police,West Yorkshire Police,-1.535700,53.799623,On or near LADY BECK CLOSE,E01033010,Leeds 111B,Unable to prosecute suspect
0834a9c9715fdf3652f482c935bae0ab85563219f63046985637d5b96cc5ae2f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.781198,53.794173,On or near PRINCEVILLE ROAD,E01010833,Bradford 041C,Investigation complete
32442840170673e8142de5f7cf98d4b31ac2b08e4808f0692975d65d3397a52f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.888919,53.724799,On or near Supermarket,E01011000,Calderdale 010D,Investigation complete
d0983a5c81c2849a08036e528bcf198c9a7c6cc2cb5583f00600072e079c28de,2020-12,West Yorkshire Police,West Yorkshire Police,-1.888919,53.724799,On or near Supermarket,E01011000,Calderdale 010D,Investigation complete
7f0aea58f36a9a50fbca88e52302c17d97de53054a149bb37faee4a213638b6d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.641719,53.719363,On or near VICTORIA STREET,E01011029,Kirklees 010B,Suspect charged
740e91115438818738a433e6b6c95a6912926d0bbb219e851078bf91e9a662b2,2020-12,West Yorkshire Police,West Yorkshire Police,-1.641719,53.719363,On or near VICTORIA STREET,E01011029,Kirklees 010B,Suspect charged
fde5fcb0963a885ab1c9e0459097f78634e76fc213a6cc3452a403ea99a25d82,2020-12,West Yorkshire Police,West Yorkshire Police,-1.532362,53.824021,On or near GARMONT MEWS,E01011356,Leeds 042A,Investigation complete
33146f266607e9bc37648b6ed95d46b27f7590801bf551cac3018d41ce8bfe63,2020-12,West Yorkshire Police,West Yorkshire Police,-1.542214,53.795333,On or near Nightclub,E01033010,Leeds 111B,Investigation complete
2c9d6f20d7778f29927b4c0900223a2275ee6d38751b91656d6bb623d4df7659,2020-12,West Yorkshire Police,West Yorkshire Police,-1.906272,53.868082,On or near CAVENDISH STREET,E01010710,Bradford 008G,Local resolution
f2eef8fafc398430003c86b49a1513a6028adceacddf714541a92fdcb409c26b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.550155,53.771114,On or near BACK BURLINGTON PLACE,E01011316,Leeds 086B,Investigation complete
ddca3d8ef290d689376a6c9d9a69fc86a6e35f82ed5c8a8b165073a9c450b17a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.871986,53.691212,On or near GOLDFIELDS AVENUE,E01010899,Calderdale 026D,Further action is not in the public interest
20fe84c8a9d9758c460067466e932e9b16a41f0620beeb63bca4babe7d738f5b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.764556,53.811237,On or near CUNLIFFE VILLAS,E01010824,Bradford 034C,Unable to prosecute suspect
790769b814da33f72dfccd9b2759c7eb80a55de401a070040340f2dc0c8cf20b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.626204,53.662645,On or near TURNIP LANE,E01011253,Kirklees 028B,Unable to prosecute suspect
018ce7d6459b9895a06a7c9edf3635383a1d648200e6fa3a00f15e9f8ed619cf,2020-12,West Yorkshire Police,West Yorkshire Police,-1.779683,53.651287,On or near WILLIAM STREET,E01011107,Kirklees 029D,Investigation complete
000020c8969c214b8348bb7f33e0f068a2a80832f9748c06218a704544128bdf,2020-12,West Yorkshire Police,West Yorkshire Police,-1.703039,53.610432,On or near Supermarket,E01011196,Kirklees 051C,Investigation complete
22bfaf46a2b2c90f93b7d4061fdd2e313d091af7f17cf0d17707b406933776ee,2020-12,West Yorkshire Police,West Yorkshire Police,-1.871986,53.691212,On or near GOLDFIELDS AVENUE,E01010899,Calderdale 026D,Further action is not in the public interest
e715b4486715c549210f49188769255e65c10251348985f3e0acd068dc64a0b4,2020-12,West Yorkshire Police,West Yorkshire Police,-1.617868,53.817933,On or near BROADLEA HILL,E01011324,Leeds 046A,Unable to prosecute suspect
408e0bdc693dd3f13d703601d70e34bcf3b183b89131925cf2052e83ce91fc75,2020-12,West Yorkshire Police,West Yorkshire Police,-1.884627,53.736920,On or near DENFIELD CRESCENT,E01010944,Calderdale 005E,Unable to prosecute suspect
09d7684558990c5d215154e4aef36167a1d1affe4d8d662d310bd49225e05dd8,2020-12,West Yorkshire Police,West Yorkshire Police,-1.772066,53.801464,On or near LINCOLN ROAD,E01010842,Bradford 039E,Investigation complete
e64a5297e1bafb01925ca0eda8953003bf5345f720fbe9a168df0ca6be0da224,2020-12,West Yorkshire Police,West Yorkshire Police,-1.627720,53.674379,On or near HEADFIELD VIEW,E01011261,Kirklees 024D,Unable to prosecute suspect
3255ca43591b4a953723f5593f56f1656c224e43bcb9d6939c12471a1b952d7f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.768895,53.787203,On or near RETFORD PLACE,E01010836,Bradford 044C,Unable to prosecute suspect
af3434b1684bbc3e22b46ebaa75907fcae120a7c9a919c7b0fdfa20816d8c5e1,2020-12,West Yorkshire Police,West Yorkshire Police,-1.512895,53.807585,On or near COMPTON VIEW,E01011433,Leeds 053C,Unable to prosecute suspect
8c6cd562e5ddd7b65784383de13ab8a721663ae1adabfdf49e14d1c4c7529b51,2020-12,West Yorkshire Police,West Yorkshire Police,-1.529435,53.682366,On or near FLANSHAW VIEW,E01011921,Wakefield 022D,Unable to prosecute suspect
c10e4ac0edb7bdad089e47fe11546e6136910af1a29e0fa7c79960af66e61d3d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.535700,53.799623,On or near LADY BECK CLOSE,E01033010,Leeds 111B,Unable to prosecute suspect
5897f9152a2b80ce7133120c5dc8994d4bb55a9e4b00c9df2b73ccb609f0671b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.790507,53.790469,On or near GLENDARE AVENUE,E01010658,Bradford 041A,Unable to prosecute suspect
50f818a144e473ccad8f65e0500ce7ac6759420ba24d80c419eb0f5fdb7d9674,2020-12,West Yorkshire Police,West Yorkshire Police,-1.303101,53.616259,On or near DONCASTER ROAD,E01011858,Wakefield 041D,Investigation complete
14920188c474425bf59e7cb5547be6390b971612653734bbc16a31c1bcc5c1b4,2020-12,West Yorkshire Police,West Yorkshire Police,-1.790507,53.790469,On or near GLENDARE AVENUE,E01010658,Bradford 041A,Unable to prosecute suspect
ccb246795b9bf9d9cca61242058ef8bc457cadd805a6f90a6601d59475404fc0,2020-12,West Yorkshire Police,West Yorkshire Police,-1.541692,53.723400,On or near LABURNUM CLOSE,E01011537,Leeds 107A,Unable to prosecute suspect
698f8c3a0e43830c657fa47db760a24caefaee393a0c2f1f0223b471297c3f34,2020-12,West Yorkshire Police,West Yorkshire Police,-1.290253,53.595448,On or near EDNA STREET,E01011859,Wakefield 043A,Unable to prosecute suspect
8ab8137319e597bb2b41cfbeec0a5c9f3d7648d00c89ba4cbdab3d917e59b615,2020-12,West Yorkshire Police,West Yorkshire Police,-1.610089,53.828029,On or near LEA FARM DRIVE,E01011484,Leeds 033A,Investigation complete
de809d120526376f8ee17ea465487b583b99d6775dee05b85838d99737176a72,2020-12,West Yorkshire Police,West Yorkshire Police,-1.307529,53.724415,On or near AUSTIN ROAD,E01011740,Wakefield 001A,Unable to prosecute suspect
fde1b77e3d30a039e6e20ba17a2a83e1a0af0053a9e329a17d60d8bab6f3147d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.517813,53.818283,On or near BACK MARKHAM AVENUE,E01011422,Leeds 048A,Unable to prosecute suspect
474638f7ac57ba19562c30abd3eafe2edb669d24722e0e72bd671e4eb6a8f11d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.665712,53.795175,On or near LOWER TOFTS ROAD,E01011612,Leeds 079E,Unable to prosecute suspect
11952dd6b1e6a71cfabcbb4ea75fdd8b84d3927c7239b8c7c1bb111365e1c991,2020-12,West Yorkshire Police,West Yorkshire Police,-1.768493,53.802257,On or near GREEN LANE,E01010842,Bradford 039E,Investigation complete
470dcfcfeb15819305338edbd7affd6fb813dcceb6ac204779d9b4c320de3971,2020-12,West Yorkshire Police,West Yorkshire Police,-1.665601,53.799695,On or near HIGHER GRANGE ROAD,E01011585,Leeds 062A,Unable to prosecute suspect
5e905565deeeaf5f2a73f03a3ee21a9392a194ce404ab59503433033d1f922df,2020-12,West Yorkshire Police,West Yorkshire Police,-1.541692,53.723400,On or near LABURNUM CLOSE,E01011537,Leeds 107A,Unable to prosecute suspect
0e3ba9467d71fa876db0f385c8d18d21e7a3a63f6265ccd617631b0f840230b7,2020-12,West Yorkshire Police,West Yorkshire Police,-1.560330,53.662592,On or near GERVASE ROAD,E01011799,Wakefield 029E,Unable to prosecute suspect
a822d83d0ed67ed77f6bef0aca53110d06968f12eb3564ee1c9cffe71f804dc5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.725179,53.792306,On or near WALNUT STREET,E01010611,Bradford 046C,Unable to prosecute suspect
1f2e7129a7e387faa5de5c165542ad0db9e6a73d8af987e594c8f13d98701172,2020-12,West Yorkshire Police,West Yorkshire Police,-1.765638,53.813252,On or near Sports/Recreation Area,E01010824,Bradford 034C,Unable to prosecute suspect
7d7c80e9ada1ebdbeca22045fec684c0091e7f5aa9ff5015bc095602405be511,2020-12,West Yorkshire Police,West Yorkshire Police,-1.613272,53.694998,On or near CANTERBURY ROAD,E01011129,Kirklees 018F,Unable to prosecute suspect
0fac92aa3f74b2001a7712b10625a9e4f4d7458fb88f3ed8842b1f09996427b1,2020-12,West Yorkshire Police,West Yorkshire Police,-1.862872,53.723145,On or near CENTRAL STREET,E01010994,Calderdale 008E,Unable to prosecute suspect
5d0384e52c6f07cf85f4ef069a542851d9c9a3b833bcfbfd4ee9ef8846df3a01,2020-12,West Yorkshire Police,West Yorkshire Police,-1.800809,53.829899,On or near MOORHEAD CRESCENT,E01010790,Bradford 018F,Unable to prosecute suspect
d7b9a5f9a89105ce60a61c24b91aee901d537f399b1fd7d71a29d07c9d3333d6,2020-12,West Yorkshire Police,West Yorkshire Police,-1.816986,53.816856,On or near HUNTERS COURT,E01010669,Bradford 030A,Unable to prosecute suspect
5cfdc1eb4a5b890c0783fb4a03c360e4282c0248592326976680a9438a9ac373,2020-12,West Yorkshire Police,West Yorkshire Police,-1.574500,53.791255,On or near COPLEY STREET,E01011363,Leeds 071E,Unable to prosecute suspect
3aab9f55e1a6bc6301d087760d114b2a7626a2dcde3c740110f0d7bfd68e3a3d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.361024,53.622596,On or near Park/Open Space,E01011789,Wakefield 039B,Unable to prosecute suspect
ecfdeaee90c7101ed484370d6bcfdfc45b742797a5e64cfd2501f91e1dbdc0de,2020-12,West Yorkshire Police,West Yorkshire Police,-1.726334,53.824845,On or near STONEGATE ROAD,E01010655,Bradford 026C,Unable to prosecute suspect
2b0a6582bc04d51d9b9cbd9366a50723a0f9528068c37d621b6d6dfc3450c3e3,2020-12,West Yorkshire Police,West Yorkshire Police,-1.554846,53.746486,On or near BODMIN GARDENS,E01011493,Leeds 101C,Investigation complete
844ee61ebc16849e9ff83f6f22847824a281fd429c01ae8662a7a1aaafd5f314,2020-12,West Yorkshire Police,West Yorkshire Police,-1.554846,53.746486,On or near BODMIN GARDENS,E01011493,Leeds 101C,Unable to prosecute suspect
008e50947a087a45aae1463747892bec9745b55c521ac40d2e379aa18bac2271,2020-12,West Yorkshire Police,West Yorkshire Police,-1.446923,53.819577,On or near WOODVIEW MEWS,E01011723,Leeds 041C,Investigation complete
0a2f430f8e555bd93f6cf5210925b570152a7a73b2d19a225dedd0687cd9a47c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.843674,53.685390,On or near NAB END LANE,E01010889,Calderdale 025A,Unable to prosecute suspect
e6f3d6f16a91db52efd942df9a32ca96ddc5890a461eb0a756230005f9c24770,2020-12,West Yorkshire Police,West Yorkshire Police,-1.554846,53.746486,On or near BODMIN GARDENS,E01011493,Leeds 101C,Further investigation is not in the public interest
4f362f8c740c4b6d6c1a9370a4dfbd04bf61f9e17cc18864dbcccc5094640f52,2020-12,West Yorkshire Police,West Yorkshire Police,-1.869920,53.722955,On or near BACK GERRARD STREET,E01010966,Calderdale 012D,Unable to prosecute suspect
404141febea7921e8b9bb1b9ea688bdaaf0a53f24b98f392e9c153e008ced2db,2020-12,West Yorkshire Police,West Yorkshire Police,,,No location,,,Investigation complete
d417abc2ff890d333822ca323bc6800c187ba4111ca3cad494d519b913ab09d0,2020-12,West Yorkshire Police,West Yorkshire Police,-1.603891,53.832826,On or near Supermarket,E01011484,Leeds 033A,Investigation complete
0ea3c433e96571e0158cead2757e8b6dfed356a8f10916c9fcb557c6ae12163b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.416414,53.768749,On or near CHURCH CRESCENT,E01011390,Leeds 087A,Unable to prosecute suspect
4bfe280eb309bffc87af99f02a160547821bb66df9b60a671283f48996c1f193,2020-12,West Yorkshire Police,West Yorkshire Police,-1.785842,53.806342,On or near TOLLER LANE,E01010808,Bradford 033D,Unable to prosecute suspect
14f59845076245211b4ab768a7015dbe2876a4a23f34306e35e8ef121c0fa36e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.806287,53.762075,On or near COOPER LANE,E01010850,Bradford 059D,Investigation complete
7ca232f54c38ef8ffce699c00bc7640b379c0764f555981fbb8e462693896d50,2020-12,West Yorkshire Police,West Yorkshire Police,-1.682800,53.866432,On or near BACK HIGH STREET,E01011274,Leeds 010C,Unable to prosecute suspect
a2a3ed2c91dffd240c1bcc9a3739269aa916c069b8c8ca3c300810bb42cb92d6,2020-12,West Yorkshire Police,West Yorkshire Police,-1.565671,53.762749,On or near RING ROAD BEESTON,E01011322,Leeds 091E,Unable to prosecute suspect
a6d900ee103840c8644f02ad6c9edd60e1b733d606e81bab40a79d1ac3cebd63,2020-12,West Yorkshire Police,West Yorkshire Police,-1.903611,53.861564,On or near PARKWOOD RISE,E01010711,Bradford 011A,Investigation complete
f61acd0c42ee7d07cca7792dcf9160944a18a1546913779a9f611a8f88d4a078,2020-12,West Yorkshire Police,West Yorkshire Police,-1.712145,53.778308,On or near SANDMEAD CLOSE,E01010819,Bradford 052B,Investigation complete
63b74e6ca980a5d6f35a6f876887dc4080dbea1fcfc93a1fabb8fee2cd6f1086,2020-12,West Yorkshire Police,West Yorkshire Police,-1.516167,53.792418,On or near CLARK GROVE,E01011625,Leeds 075C,Investigation complete
88f754cba7216fb9dfa5bc14873ef2eeb255c0f136371c2d4049cdd47d867880,2020-12,West Yorkshire Police,West Yorkshire Police,-1.924038,53.849274,On or near CRESCENT VIEW,E01010718,Bradford 012C,Unable to prosecute suspect
1bdcf16bc2091c3172c6ba5beaa7821062e20c4a342b38447ab48fd932f30237,2020-12,West Yorkshire Police,West Yorkshire Police,-1.566959,53.807146,On or near WOODSLEY GREEN,E01011681,Leeds 063D,Investigation complete
c7eaf6048805bd8a818aa2b4b7d3319cb1ac43dc76c0b2eed189c8c0a3a54960,2020-12,West Yorkshire Police,West Yorkshire Police,-1.260977,53.705055,On or near EDDYSTONE RISE,E01011809,Wakefield 011D,Investigation complete
e2fb84aa817bd7924a06bb587adb34854233424851064e753a4e706806b690e7,2020-12,West Yorkshire Police,West Yorkshire Police,-1.625636,53.711413,On or near OXFORD TERRACE,E01011014,Kirklees 007B,Investigation complete
7c066b0e476cc168359accc7079d6bb1f84cd7fcb705d1bbf2a168f7f717988b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.707982,53.831426,On or near CARR BOTTOM ROAD,E01010689,Bradford 019F,Investigation complete
695100766d5acba530eb320b5c84d7da95f1be362f592a532891261d692d7383,2020-12,West Yorkshire Police,West Yorkshire Police,-1.763985,53.653046,On or near EDGE HILL CLOSE,E01011093,Kirklees 035A,Investigation complete
f80f3b5b59428b054a04f947f78256c29140e867f866d1a8760a0c136675b9ca,2020-12,West Yorkshire Police,West Yorkshire Police,-1.351917,53.613064,On or near Supermarket,E01011787,Wakefield 042A,Unable to prosecute suspect
122f2ce6add74416915674279e04a530be05df68047cad7aa341b8f17e951b09,2020-12,West Yorkshire Police,West Yorkshire Police,-1.772121,53.805176,On or near PRIESTMAN CLOSE,E01010840,Bradford 034D,Unable to prosecute suspect
3b5e61aff093d2d4ae7973ee41161e7bd9bce71ca2ad63621b7b70e7238f92d6,2020-12,West Yorkshire Police,West Yorkshire Police,-1.503486,53.698979,On or near Petrol Station,E01011887,Wakefield 008B,Investigation complete
3a92718ddca7bc9f6b123f88d6ca6650b933db4a2a01400867bb9bbb200f3f79,2020-12,West Yorkshire Police,West Yorkshire Police,-1.790307,53.803169,On or near ST LEONARD'S ROAD,E01010810,Bradford 037B,Investigation complete
8f251f7ca46756f07100d13b042fb65a631ebab6e6176a4d2dab2972621051d6,2020-12,West Yorkshire Police,West Yorkshire Police,-1.779559,53.791258,On or near LEGRAMS LANE,E01010833,Bradford 041C,Unable to prosecute suspect
ab7826e3c6f5dc16ad8952c3172355eecf0648eefc794640e7e414d8e12b071a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.785172,53.646003,On or near Supermarket,E01011107,Kirklees 029D,Unable to prosecute suspect
96bb18122fb3dedfed2831da8d90bffd190c366fd7d430245b53e960b94b1b8c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.546611,53.731076,On or near COMMON LANE,E01011538,Leeds 107B,Unable to prosecute suspect
2e8db9a6326602f8bd112afe5076c9b9498be554282e8dc1c4765f7751c866ff,2020-12,West Yorkshire Police,West Yorkshire Police,-1.812526,53.829198,On or near GLENVIEW CLOSE,E01010790,Bradford 018F,Investigation complete
cad3d1fcf327a15d921154569b4f93daad10dece0d1eee20b713c5a4d8ee86d9,2020-12,West Yorkshire Police,West Yorkshire Police,-1.800023,53.787600,On or near BROOKSBANK AVENUE,E01010659,Bradford 049A,Investigation complete
d74402911f67c9761792ddee8d649f37354a1fd0c743b0dbf29c18ce5f503f06,2020-12,West Yorkshire Police,West Yorkshire Police,-1.785172,53.646003,On or near Supermarket,E01011107,Kirklees 029D,Unable to prosecute suspect
77ae6634d6f2714ec859988cd8c5fd4bd958a91b315210195f90b337996f7431,2020-12,West Yorkshire Police,West Yorkshire Police,-1.465181,53.810070,On or near STUDFOLD VIEW,E01011665,Leeds 050C,Investigation complete
645612f52dae5d5262fd2eed1887c6d01697fcf72404f402cf4c19bfbbc751e2,2020-12,West Yorkshire Police,West Yorkshire Police,-1.763560,53.637091,On or near BROADGATE,E01011223,Kirklees 042B,Investigation complete
c9e82fe982828d2531e6042fd9fb4e3e6eadd034369f94785d96474c93863a33,2020-12,West Yorkshire Police,West Yorkshire Police,-1.601434,53.752231,On or near Petrol Station,E01011528,Leeds 095D,Investigation complete
06257318add9961beddc1fd7ec320c699176ce66e3e0ccde626d124e43b64144,2020-12,West Yorkshire Police,West Yorkshire Police,-1.549669,53.622114,On or near Motorway Service Area,E01011935,Wakefield 038A,Investigation complete
54ee230b94703173545f28be5b05f162d186506205fd5f85d7dad16a7d2d05b6,2020-12,West Yorkshire Police,West Yorkshire Police,-1.549669,53.622114,On or near Motorway Service Area,E01011935,Wakefield 038A,Investigation complete
22afef29541587c7485a782979c9f0869090e97ec422341877dbcca4fa28d73c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.917849,53.865879,On or near MOUNT STREET,E01010710,Bradford 008G,Unable to prosecute suspect
e1e137674c72f8507352e20635f169e784263b4ed7b7d176199bd952c7203470,2020-12,West Yorkshire Police,West Yorkshire Police,-1.662143,53.753820,On or near KINGSDALE AVENUE,E01011527,Leeds 096D,Investigation complete
b7d6540c37c28743831df953e2607becb8ab99e1419ee402fef65808b77d3066,2020-12,West Yorkshire Police,West Yorkshire Police,-1.529777,53.772653,On or near TELFORD PLACE,E01011472,Leeds 092B,Unable to prosecute suspect
8e29131e1d0858610641b3615df5a67a864fbae137ff7a0715c83686099bc323,2020-12,West Yorkshire Police,West Yorkshire Police,-1.921917,53.861855,On or near MANNVILLE GROVE,E01010725,Bradford 009F,Investigation complete
5d5668c1017ab8086dd48513849af8f6b786dec8c5b78e2d204314a35d1fa36c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.639233,53.692885,On or near MOORLANDS ROAD,E01033542,Kirklees 017E,Investigation complete
cc6d7de319e843db43990d2f7c62834dade8fdf09074d3a125d04762e3a16634,2020-12,West Yorkshire Police,West Yorkshire Police,-1.663942,53.592684,On or near ROUND HILL CLOSE,E01011113,Kirklees 054B,Action to be taken by another organisation
4f663248257f07a151313adf297ff727dde8ab9d5d77afdcc89627d83cfc4d2f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.380799,53.927901,On or near FIRST AVENUE,E01011705,Leeds 002D,Unable to prosecute suspect
2d0e69eea1ccf60968ae92d2f7c17efef813bdb07c189d643f74e38c34f732d8,2020-12,West Yorkshire Police,West Yorkshire Police,-2.100873,53.720718,On or near LINDEN AVENUE,E01010982,Calderdale 013A,Investigation complete
b61a9ebacad29f78d06ca8a895816a2e773e297ad998db0416c18e348a7cfbd9,2020-12,West Yorkshire Police,West Yorkshire Police,-1.933889,53.857953,On or near BRANSHAW MOUNT,E01010859,Bradford 012E,Investigation complete
943d6078d57e55b60d3782efcc703050e6b0d20ff62234ea65fe28ba502dd597,2020-12,West Yorkshire Police,West Yorkshire Police,-1.817555,53.773130,On or near HIGHGATE MILL FOLD,E01033696,Bradford 049I,Unable to prosecute suspect
098a0407f23cc24d41fec400a50e8b425d50e0acf5c303c758f2fa347b380acb,2020-12,West Yorkshire Police,West Yorkshire Police,-1.502534,53.709051,On or near Supermarket,E01011881,Wakefield 008A,Investigation complete
d4580affff90ff85c216be2faec00446082721063c3d149f6602c8712a4a745d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.904572,53.873635,On or near SPRING STREET,E01010702,Bradford 008C,Investigation complete
0f5b3343ca5a94cd56afd2c563769ae35379166c522bc423ead2ca53ff6c3cad,2020-12,West Yorkshire Police,West Yorkshire Police,-1.674882,53.706622,On or near CROFT STREET,E01011158,Kirklees 015B,Investigation complete
b1860cc68df9fce5926884e170d9f854422059ab03acadf0ef60582873756ede,2020-12,West Yorkshire Police,West Yorkshire Police,-1.470898,53.811902,On or near BORROWDALE TERRACE,E01011663,Leeds 050A,Investigation complete
e5dc8044b402aaa260acd672dd5423b2dd2601307e8881d7a0fcf5a66820180b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.706220,53.829201,On or near NEW LINE,E01011590,Leeds 039C,Investigation complete
6445ea4fb8f83d62366c09f1b026a7bae41154d71e1fe5f40b7b52f95e9e60e9,2020-12,West Yorkshire Police,West Yorkshire Police,-1.578302,53.804184,On or near WEAVER STREET,E01011483,Leeds 056E,Investigation complete
c56c0748e45fd2376377b96d77a9741b6a3cd0b98f5742793d954a32eeb888e5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.658855,53.757154,On or near SUMMERBANK CLOSE,E01011521,Leeds 096B,Investigation complete
92a797417cf0b092fc8936c476f8a669abaf7176755680a3036618d3e7a67c70,2020-12,West Yorkshire Police,West Yorkshire Police,-1.859054,53.722979,On or near MARKET STREET,E01010994,Calderdale 008E,Investigation complete
09144ef655b1558ae748d6de883afd7e3904fbc8f74dc9c60f1bcc1a30cbafaf,2020-12,West Yorkshire Police,West Yorkshire Police,-1.440496,53.832292,On or near YORK ROAD,E01011715,Leeds 022C,Investigation complete
505dee22640e35f62e95482c2b81b4936bb93f9862aabe790c414d469f76f6cc,2020-12,West Yorkshire Police,West Yorkshire Police,-1.541691,53.796014,On or near DUNCAN STREET,E01033010,Leeds 111B,Investigation complete
508c848d9dd752fdacaa3ceaa17793469cc1ec06643030980cd8f6e8eef249da,2020-12,West Yorkshire Police,West Yorkshire Police,-1.615308,53.855351,On or near Sports/Recreation Area,E01011384,Leeds 017B,Investigation complete
65c263c85f115cc5ebd090f93d6e7258517a2256ac36269cfc4733a12cf35533,2020-12,West Yorkshire Police,West Yorkshire Police,-1.927178,53.597358,On or near ROYDS STREET,E01011074,Kirklees 052B,Unable to prosecute suspect
61ddb7d5465444458b27914f5aa58a7d48744787e9297c99b8a1394fea2e11af,2020-12,West Yorkshire Police,West Yorkshire Police,-1.634342,53.815126,On or near ASHLEA GREEN,E01011323,Leeds 051A,Investigation complete
93afc2af98d5e8cff46ede9242b74743d87f4da2cafa9eddb9f29e497e52102e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.544369,53.848631,On or near LINGFIELD CLOSE,E01011558,Leeds 018B,Unable to prosecute suspect
e035b39ca0d325894b8aab4d281a2bf43cb2cbbd94fe95eca6faf6c8bf85fec5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.749419,53.802991,On or near BOLTON ROAD,E01010830,Bradford 035C,Investigation complete
